id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup,year
3667,Nabil Fekir,9,455,4,1.7467,1,0.5615,20,12,1,0,F M S,Lyon,4,1.7467,2.0914,0.6358,2015
1134,Mario Pasalic,16,998,3,3.6509,0,0.7989,20,8,1,0,M S,Monaco,3,3.6509,6.1724,3.6249,2015
3225,Pedro Henrique,23,1227,3,3.7417,1,0.6825,37,12,9,0,F M S,Rennes,3,2.9816,5.1888,1.7642,2015
3242,Diego,23,1447,3,3.1102,3,3.3431,36,28,4,0,F M S,Reims,2,2.3501,5.6123,2.3583,2015
3245,David Ngog,16,864,3,3.3528,0,0.6323,22,10,1,0,F S,Reims,3,2.5927,3.3902,0.4413,2015
3257,Cédric Yambéré,27,2254,3,2.9488,0,0.5559,21,3,6,0,D M S,Bordeaux,3,2.9488,4.0164,3.5357,2015
3260,Enzo Crivelli,29,1530,3,3.5669,4,2.6184,28,16,8,1,F S,Bordeaux,3,3.5669,6.3278,0.9475,2015
3289,Maxwell,28,2218,3,1.0807,3,4.4692,10,27,0,0,D S,Paris Saint Germain,3,1.0807,15.4046,12.1669,2015
3307,Vincent Koziello,35,2730,3,0.9733,6,2.981,13,33,9,0,M S,Nice,3,0.9733,9.4732,7.0729,2015
3312,Jean Michael Seri,38,3116,3,3.3903,6,4.9624,49,51,2,0,M S,Nice,3,3.3903,15.3231,11.1344,2015
3327,Brandão,27,1838,3,2.973,2,1.2123,26,10,2,1,F S,SC Bastia,3,2.973,4.4933,0.5597,2015
3333,Francois Kamano,23,1416,3,3.2203,0,1.9556,40,17,2,2,F M S,SC Bastia,3,3.2203,5.9814,1.687,2015
3339,Jérôme Roussillon,33,2679,3,1.1909,3,2.9705,16,25,4,0,D M S,Montpellier,3,1.1909,7.6671,4.785,2015
3342,Kévin Berigaud,19,1027,3,2.0258,1,1.4126,21,11,0,0,F M S,Montpellier,3,2.0258,4.2026,2.572,2015
3379,John Tshibumbu,23,1060,3,3.0514,0,0.7135,33,8,6,0,F M S,GFC Ajaccio,3,3.0514,4.075,0.9519,2015
3383,Kévin Mayi,23,935,3,2.5382,1,0.7846,29,4,1,0,F M S,GFC Ajaccio,3,2.5382,3.3304,0.5027,2015
3405,Alejandro Bedoya,28,2049,3,5.3733,3,2.8657,44,27,1,1,F M S,Nantes,3,5.3733,9.1659,2.7709,2015
3407,Adryan,26,1447,3,2.3697,2,3.271,29,29,2,1,M S,Nantes,3,2.3697,5.473,2.1981,2015
3408,Kolbeinn Sigthorsson,26,1707,3,4.3209,0,0.757,35,12,4,1,F S,Nantes,3,4.3209,6.0838,1.7832,2015
3428,Hélder Costa,25,1296,3,3.0487,2,2.5249,25,14,4,0,F M S,Monaco,3,3.0487,5.1305,1.2135,2015
3431,Almamy Touré,10,756,3,1.9913,2,0.7795,10,7,3,0,D S,Monaco,3,1.9913,3.6057,2.8747,2015
3432,Lacina Traoré,19,817,3,3.6418,1,1.4526,18,9,3,1,F S,Monaco,3,2.8817,4.6944,0.8436,2015
3439,Jessy Pi,37,3178,3,1.8619,0,1.1761,56,25,4,0,M S,Troyes,3,1.8619,7.8013,5.1584,2015
3455,Raphael Guerreiro,34,2504,3,3.0313,2,2.4612,39,23,3,0,D M S,Lorient,3,3.0313,9.0306,6.5117,2015
3506,Moustapha Bayal Sall,28,2358,3,2.8798,0,0.51,15,5,8,1,D S,Saint-Etienne,3,2.8798,2.8164,2.4144,2015
3523,Syam Ben Youssef,18,1478,3,1.7944,1,0.6184,6,7,1,1,D S,Caen,3,1.7944,0.8852,0.8495,2015
3561,Romain Hamouma,24,1599,3,3.4895,3,4.4724,35,37,4,0,F M S,Saint-Etienne,3,3.4895,8.9342,3.0152,2015
3583,Benjamin Nivet,34,2430,3,4.3451,4,3.1684,32,36,6,0,M S,Troyes,0,2.0648,9.8124,6.0592,2015
3585,Said Benrahma,21,404,3,0.5235,0,0.2407,11,5,0,0,F S,"Angers,Nice",3,0.5235,1.3128,0.5922,2015
3620,Jaroslav Plasil,27,2202,3,1.1157,3,2.7815,20,24,2,0,M S,Bordeaux,3,1.1157,6.7366,4.0054,2015
3633,Fábio Coentrão,15,1077,3,1.3193,2,3.0569,10,9,4,0,D F M S,Monaco,3,1.3193,5.4855,3.7167,2015
3663,Grejohn Kyei,16,722,3,3.806,2,1.414,19,9,3,0,F S,Reims,2,3.0459,4.9743,0.9798,2015
3682,Jordan Siebatcheu,25,810,3,2.8426,3,1.7667,28,9,1,0,F S,Reims,3,2.8426,4.4489,0.5934,2015
3689,Loic Perrin,24,2106,3,2.8005,1,0.488,15,5,0,1,D,Saint-Etienne,3,2.8005,4.5159,3.5135,2015
3691,Robert Beric,10,670,3,3.5503,0,0.2626,16,6,1,0,F S,Saint-Etienne,3,3.5503,3.5473,0.6069,2015
3696,Morgan Sanson,14,552,3,1.3157,0,0.2967,8,4,2,0,M S,Montpellier,3,1.3157,2.441,1.1911,2015
778,Henri Saivet,18,1564,2,0.9881,0,0.6565,27,14,3,1,M,Bordeaux,2,0.9881,3.9455,3.6189,2015
930,Steven Fletcher,12,752,2,2.7272,2,1.7332,19,16,1,0,F S,Marseille,2,1.9671,3.5887,0.7716,2015
942,Florian Thauvin,16,942,2,1.5266,0,2.7206,17,22,0,1,M S,Marseille,2,1.5266,5.6793,2.9406,2015
1402,Mauricio Isla,23,1797,2,0.5906,1,1.4776,8,22,1,0,D M S,Marseille,2,0.5906,6.6104,5.2657,2015
1582,Aleksandar Pesic,23,592,2,0.8816,1,0.6319,13,7,0,1,F S,Toulouse,2,0.8816,1.5473,0.2354,2015
1720,Didier Ndong,34,3056,2,1.5999,1,1.0509,33,16,11,0,M,Lorient,2,1.5999,9.6752,8.1507,2015
1726,Abdoulaye Doucouré,16,939,2,2.0649,2,1.5075,20,20,1,0,F M S,Rennes,2,2.0649,5.1529,2.8933,2015
2621,Sergi Darder,26,1499,2,3.1114,1,3.4747,30,26,1,0,M S,Lyon,2,3.1114,10.6443,6.632,2015
3229,Yoann Gourcuff,12,624,2,1.1691,0,0.5178,10,10,0,0,M S,Rennes,2,1.1691,2.8463,1.4752,2015
3230,Paul-Georges Ntep,14,934,2,3.3142,3,3.096,21,21,1,0,F M S,Rennes,2,2.5541,5.3833,1.1999,2015
3239,Hamari Traore,33,2912,2,0.5902,1,1.9073,18,32,9,1,D M S,Reims,2,0.5902,9.6449,7.5485,2015
3255,Diego Contento,25,2112,2,0.7423,0,0.7084,13,16,4,0,D M S,Bordeaux,2,0.7423,3.1452,2.1702,2015
3263,Thomas Touré,22,829,2,2.2975,1,1.5199,29,15,2,0,F M S,Bordeaux,2,2.2975,3.1334,0.991,2015
3272,Mapou Yanga-Mbiwa,27,2353,2,1.146,0,0.0154,7,1,4,0,D,Lyon,2,1.146,5.6489,5.6489,2015
3275,Jordan Ferri,34,2462,2,1.9003,5,5.2556,32,45,8,0,M S,Lyon,2,1.9003,13.8594,8.143,2015
3287,Gregory Van der Wiel,17,1382,2,1.2133,3,1.6553,8,12,2,0,D S,Paris Saint Germain,2,1.2133,8.8624,7.2966,2015
3295,Javier Pastore,16,870,2,3.0659,6,3.6876,21,29,1,0,F M S,Paris Saint Germain,2,3.0659,10.7764,6.9991,2015
3311,Mahamane Traoré,12,394,2,2.1197,2,0.8007,8,5,2,0,D M S,Nice,2,2.1197,3.9624,2.0386,2015
3321,Sébastien Squillaci,31,2662,2,1.9481,2,0.5297,11,4,3,0,D S,SC Bastia,2,1.9481,1.4543,1.4084,2015
3325,Yannick Cahuzac,31,2545,2,1.0441,1,0.387,11,11,13,2,D M S,SC Bastia,2,1.0441,5.0944,3.9737,2015
3326,Sadio Diallo,15,718,2,0.6781,2,1.692,16,22,2,0,M S,SC Bastia,2,0.6781,1.4534,0.4402,2015
3331,Axel Ngando,22,1303,2,1.6996,1,1.2574,15,16,3,0,M S,SC Bastia,2,1.6996,4.7613,2.5518,2015
3338,Daniel Congré,35,3129,2,1.6219,0,0.5699,10,4,2,1,D,Montpellier,2,1.6219,4.4778,4.0704,2015
3343,Ryad Boudebouz,38,3256,2,2.8361,11,14.3071,53,119,3,0,F M S,Montpellier,2,2.076,15.5801,8.8048,2015
3347,Ellyes Skhiri,12,812,2,0.5371,0,0.306,5,5,1,0,D M S,Montpellier,2,0.5371,1.5003,1.0038,2015
3349,Ramy Bensebaini,22,1340,2,0.4368,0,0.4707,10,2,7,0,D M S,Montpellier,2,0.4368,1.877,1.7958,2015
3354,Sébastien Corchia,33,2629,2,1.7464,2,1.1491,22,22,6,0,D M S,Lille,2,1.7464,5.4099,3.5104,2015
3361,Éric Bautheac,28,2173,2,5.1132,1,2.6584,53,27,7,0,D F M S,Lille,2,5.1132,6.7213,1.7261,2015
3362,Rony Lopes,14,628,2,2.2995,1,0.5534,23,11,1,0,F M S,"Lille,Monaco",2,2.2995,3.6231,1.3831,2015
3364,Morgan Amalfitano,15,952,2,1.9639,0,1.5283,13,20,2,0,F M S,Lille,2,1.9639,4.37,2.326,2015
3371,Roderic Filippi,26,1922,2,1.2538,1,0.1689,14,4,8,2,D S,GFC Ajaccio,2,1.2538,1.5432,1.4653,2015
3375,Damjan Djokovic,35,2395,2,2.4707,4,3.0198,43,47,9,0,D F M S,GFC Ajaccio,2,2.4707,4.5783,1.9256,2015
3393,Bouna Sarr,25,984,2,1.1205,1,1.2651,16,17,0,0,F M S,Marseille,2,1.1205,4.8208,2.917,2015
3399,Youssouf Sabaly,28,2502,2,0.5204,1,1.7398,13,26,7,0,D,Nantes,2,0.5204,5.678,4.7993,2015
3409,Johan Audel,29,1259,2,3.6574,3,1.4133,33,14,4,0,F M S,Nantes,2,3.6574,6.4312,2.201,2015
3417,Andrea Raggi,31,2605,2,1.4194,1,1.4443,7,6,5,0,D S,Monaco,2,1.4194,6.8078,4.4488,2015
3418,Ricardo Carvalho,33,2908,2,0.9139,0,0.2941,8,3,8,0,D,Monaco,2,0.9139,4.8947,4.7327,2015
3440,Karim Azamoum,14,753,2,0.9868,1,1.6337,14,15,2,0,M S,Troyes,2,0.9868,2.9117,1.6654,2015
3447,Thiago Xavier,16,1060,2,2.2711,0,0.0853,13,3,7,0,M S,Troyes,2,2.2711,1.1639,0.9952,2015
3488,Romain Thomas,36,3221,2,1.4615,0,0.2242,12,4,8,0,D,Angers,2,1.4615,1.9496,1.8545,2015
3491,Romain Saiss,35,3115,2,2.4629,2,1.2093,27,14,12,0,D M,Angers,2,2.4629,4.2029,3.3268,2015
3493,Gilles Sunu,32,2476,2,3.1812,1,1.4837,46,27,4,0,F M,Angers,2,3.1812,5.1572,2.4578,2015
3496,Arnold Bouka Moutou,23,1232,2,1.3,0,0.7625,7,9,2,0,D F M S,Angers,2,1.3,2.7439,0.7697,2015
3498,Mohamed Yattara,19,934,2,1.5285,2,1.5027,19,6,2,0,F S,Angers,2,1.5285,2.598,0.6574,2015
3510,Oussama Tannane,10,613,2,2.0659,1,1.5822,20,11,2,0,F M S,Saint-Etienne,2,2.0659,2.765,0.8749,2015
3511,Alexander Søderlund,14,924,2,3.8463,2,0.8101,21,12,1,0,F S,Saint-Etienne,2,3.0862,2.9728,0.4887,2015
3513,Kévin Monnet-Paquet,31,2276,2,3.7216,2,3.8327,46,25,2,0,F M S,Saint-Etienne,2,3.7216,8.8806,3.3825,2015
3539,Jean-Armel Kana-Biyik,18,1461,2,0.969,0,0.5137,8,4,0,1,D M S,Toulouse,2,0.969,2.7014,2.4491,2015
3542,Damien Da Silva,28,2484,2,1.8642,0,1.5643,16,4,4,1,D,Caen,2,1.8642,1.8537,1.8364,2015
3544,Jeremie Boga,27,944,2,2.1367,1,1.7876,22,12,0,0,F M S,Rennes,2,2.1367,3.95,1.7404,2015
3546,Julian Palmieri,34,2947,2,1.7916,2,1.5452,17,20,9,0,D F M S,SC Bastia,2,1.7916,5.6304,3.3609,2015
3549,Adrien Thomasson,34,2534,2,2.5546,5,4.1984,39,48,7,0,M S,Nantes,2,2.5546,10.2805,6.0037,2015
3568,Clément Grenier,18,1006,2,1.0794,3,0.7366,14,18,2,1,F M S,Lyon,2,1.0794,3.7128,2.7548,2015
3596,Atila Turan,11,745,2,0.9132,0,0.2449,14,3,3,0,D M S,Reims,2,0.9132,1.381,0.4204,2015
3600,Serge Aurier,21,1887,2,3.1591,2,1.9381,22,13,8,0,D,Paris Saint Germain,2,3.1591,10.3653,8.9095,2015
3618,Jérémy Sorbon,34,3031,2,1.0962,0,0.1032,9,1,2,0,D,Guingamp,2,1.0962,4.4242,4.2443,2015
3629,Yann Jouffre,27,1793,2,2.284,5,3.8031,40,35,3,0,M S,Lorient,2,2.284,7.9606,4.1777,2015
3634,Nabil Dirar,20,1565,2,2.9208,9,5.0554,20,30,2,1,F M,Monaco,2,2.9208,10.1449,4.8405,2015
3640,Aldo Kalulu,10,183,2,1.9741,0,0.0689,5,1,0,0,F S,Lyon,2,1.9741,2.5811,1.0845,2015
3643,Ezequiel Lavezzi,16,418,2,1.6732,0,0.6518,12,10,0,0,F S,Paris Saint Germain,2,1.6732,2.6626,1.2184,2015
3658,Julien Romain,5,158,2,0.3595,0,0.0386,2,2,0,0,F S,SC Bastia,2,0.3595,0.4182,0.0438,2015
3745,Abdoul Camara,17,1462,2,2.1542,0,1.2826,29,17,4,0,F M,Angers,2,1.3941,2.7143,0.8064,2015
1109,Lucas Ocampos,17,756,1,2.0101,1,0.6663,22,7,0,0,F M S,Marseille,1,2.0101,3.6252,1.7894,2015
1144,Seko Fofana,32,2299,1,2.2923,2,0.983,34,15,3,1,M S,SC Bastia,1,2.2923,7.6524,4.8618,2015
1202,Wallace,26,2250,1,0.7392,0,0.156,14,3,6,1,D S,Monaco,1,0.7392,1.2669,1.1556,2015
1531,Jean-Christophe Bahebeck,16,846,1,3.002,0,0.4282,29,8,2,0,F M S,Saint-Etienne,1,2.2419,3.6181,1.4536,2015
1676,David Luiz,25,2086,1,1.4053,2,1.7445,15,9,4,0,D S,Paris Saint Germain,1,1.4053,10.0053,9.6826,2015
1785,Nampalys Mendy,38,3394,1,0.1357,2,0.3349,6,8,2,1,M,Nice,1,0.1357,11.6078,11.3806,2015
2558,Lass,10,417,1,1.6667,1,0.553,16,8,1,0,F M S,Reims,1,1.6667,2.4428,0.4285,2015
3186,Mathieu Valbuena,26,1827,1,2.332,5,5.7929,42,67,5,0,F M S,Lyon,1,2.332,10.4165,7.2903,2015
3203,Issa Diop,21,1890,1,1.1804,0,0.384,5,3,4,2,D,Toulouse,1,1.1804,2.297,2.1653,2015
3206,Yann Bodiger,22,1070,1,0.7115,0,0.5007,10,8,8,0,M S,Toulouse,1,0.7115,3.4513,3.0571,2015
3209,Jean-Daniel Akpa-Akpro,33,2560,1,1.2486,4,3.6798,18,24,12,0,D M S,Toulouse,1,1.2486,6.554,4.5163,2015
3212,Zinedine Machach,16,857,1,0.3367,1,1.1179,7,8,4,0,M S,Toulouse,1,0.3367,1.9681,0.7785,2015
3213,Adrien Regattin,34,1500,1,1.2066,4,4.3171,33,39,5,0,F M S,Toulouse,1,1.2066,5.752,2.9744,2015
3216,Marcel Tisserand,33,2846,1,1.1345,0,0.9153,10,14,5,1,D S,Toulouse,1,1.1345,5.6075,4.8337,2015
3220,Sylvain Armand,34,2991,1,2.4053,1,0.8069,14,13,5,0,D S,Rennes,1,1.6452,5.599,4.7987,2015
3224,Gelson Fernandes,33,2901,1,0.6347,1,0.3594,8,8,8,0,M,Rennes,1,0.6347,7.6792,7.0617,2015
3233,Mehdi Zeffane,16,804,1,0.4462,1,0.4418,13,6,1,0,D M S,Rennes,1,0.4462,1.9637,1.1186,2015
3240,Antoine Devaux,33,2832,1,2.1585,1,1.0903,23,20,6,3,F M,Reims,1,2.1585,7.0831,4.9059,2015
3258,Clément Chantôme,26,2180,1,1.2484,0,0.4591,15,12,9,0,D M S,Bordeaux,1,1.2484,4.3399,3.6796,2015
3262,Malcom,12,530,1,0.9645,1,1.8298,10,10,0,0,F M S,Bordeaux,1,0.9645,2.3461,0.3368,2015
3265,Pablo,16,1339,1,0.9625,0,0.0554,7,2,3,0,D,Bordeaux,1,0.9625,0.9161,0.9161,2015
3270,Rafael,21,1450,1,1.3615,2,1.2818,12,12,8,0,D M S,Lyon,1,1.3615,4.4996,3.5692,2015
3285,Gaetan Perrin,3,27,1,0.7802,0,0.0,2,0,0,0,S,Lyon,1,0.7802,0.7802,0.0,2015
3288,Thiago Silva,30,2623,1,1.4002,1,2.1033,15,8,3,0,D S,Paris Saint Germain,1,1.4002,18.0359,17.6021,2015
3291,Adrien Rabiot,24,1621,1,0.7941,1,0.7687,14,8,3,1,M S,Paris Saint Germain,1,0.7941,11.5096,10.3061,2015
3292,Thiago Motta,32,2345,1,2.2338,1,1.1695,13,16,6,0,M S,Paris Saint Germain,1,2.2338,21.8732,21.5984,2015
3297,Marquinhos,29,1919,1,1.4067,0,0.7119,9,3,1,0,D S,Paris Saint Germain,1,1.4067,12.4451,12.4175,2015
3299,Jean-Kevin Augustin,13,414,1,1.4903,0,0.7312,9,4,1,0,F S,Paris Saint Germain,1,1.4903,2.1563,0.6245,2015
3304,Maxime Le Marchand,26,2198,1,0.7894,0,0.053,6,2,5,1,D,Nice,1,0.7894,5.9248,5.8544,2015
3308,Mathieu Bodmer,19,1364,1,1.0933,1,1.2108,4,11,3,0,D M S,Nice,1,1.0933,5.1121,4.6382,2015
3316,Romain Genevois,14,1007,1,0.8413,0,0.1403,1,3,4,0,D S,Nice,1,0.8413,3.3056,3.2572,2015
3317,Niklas Hult,15,789,1,0.8746,0,0.585,5,7,2,1,D M S,Nice,1,0.8746,2.8815,1.7195,2015
3334,Lassana Coulibaly,15,705,1,0.5977,0,0.0646,11,4,1,0,M S,SC Bastia,1,0.5977,1.1013,0.9349,2015
3337,Hilton,36,3178,1,2.2617,1,0.8867,25,11,3,1,D,Montpellier,1,2.2617,5.8431,5.3934,2015
3356,Adama Soumaoro,28,2321,1,1.5423,0,0.0528,12,2,6,0,D M S,Lille,1,1.5423,4.1545,3.3802,2015
3358,Ibrahim Amadou,22,1663,1,1.0489,0,0.1636,12,4,2,0,D M S,Lille,1,1.0489,3.4873,3.2572,2015
3360,Mounir Obbadi,30,2306,1,2.133,4,4.0537,31,53,8,0,M S,Lille,1,2.133,12.1008,7.5343,2015
3372,Kader Mangane,31,2550,1,1.0313,1,1.0513,16,14,7,0,D M S,GFC Ajaccio,1,1.0313,2.9496,1.8942,2015
3386,Alassane Toure,13,949,1,0.4618,0,1.0042,7,7,5,0,D S,GFC Ajaccio,1,0.4618,2.3887,1.8747,2015
3388,Karim Rekik,24,2035,1,0.5065,1,1.1002,6,5,4,0,D S,Marseille,1,0.5065,3.4255,3.4063,2015
3389,Benjamin Mendy,23,1950,1,0.1695,1,2.2164,7,29,7,0,D S,Marseille,1,0.1695,5.5046,3.9679,2015
3391,Jacques-Alaixys Romao,23,1234,1,0.2755,1,0.2254,8,6,4,2,M S,Marseille,1,0.2755,1.9521,1.7404,2015
3397,Rolando,19,1631,1,1.5744,0,0.0774,7,2,4,0,D S,Marseille,1,1.5744,1.8699,1.8194,2015
3403,Guillaume Gillet,19,1710,1,1.6433,0,0.9699,21,10,5,0,M,Nantes,1,1.6433,3.7048,2.694,2015
3411,Ermir Lenjani,21,1475,1,1.6124,1,1.6314,20,24,2,1,D M S,"Nantes,Rennes",1,1.6124,3.5578,1.3886,2015
3413,Jules Iloki,21,1002,1,2.6769,1,1.7234,19,20,2,0,M S,Nantes,1,2.6769,6.2683,3.2092,2015
3422,João Moutinho,26,2123,1,0.9551,2,3.9851,21,43,3,0,M S,Monaco,1,0.9551,6.2674,4.251,2015
3423,Kylian Mbappe-Lottin,11,279,1,0.445,1,0.5973,5,4,1,0,F S,Monaco,1,0.445,1.542,0.4998,2015
3427,Fares Bahlouli,8,174,1,0.172,0,0.5225,6,4,1,0,M S,Monaco,1,0.172,1.0921,0.8632,2015
3429,Tiemoué Bakayoko,19,1365,1,1.0483,0,0.1563,16,6,3,0,M S,Monaco,1,1.0483,3.4967,3.1336,2015
3438,Stéphane Darbion,26,1659,1,3.2515,2,3.633,33,33,2,1,M S,Troyes,1,3.2515,6.9498,2.6217,2015
3442,Chaouki Ben Saada,18,812,1,2.0515,1,1.1637,24,17,1,0,M S,Troyes,1,2.0515,3.2355,0.675,2015
3443,Babacar Gueye,10,589,1,2.4493,2,0.5341,14,8,0,0,F S,Troyes,1,2.4493,2.3427,0.2792,2015
3449,Quentin Othon,8,584,1,0.0527,0,0.1828,3,2,0,0,D S,Troyes,1,0.0527,0.898,0.7883,2015
3458,Walid Mesloub,29,2120,1,1.2757,4,5.6917,22,66,3,0,F M S,Lorient,1,1.2757,9.146,4.6374,2015
3471,Benjamin Angoua,18,1231,1,0.524,0,0.0,4,0,4,0,D S,Guingamp,1,0.524,1.1369,1.1369,2015
3475,Ludovic Blas,14,634,1,0.8239,2,1.3858,11,8,1,0,M S,Guingamp,1,0.8239,2.7473,1.8429,2015
3479,Marcus Coco,30,1736,1,1.4789,2,2.0171,22,21,6,0,F M S,Guingamp,1,1.4789,3.4966,1.105,2015
3487,Ismael Traoré,34,2961,1,1.6246,0,0.3897,11,3,2,1,D,Angers,1,1.6246,2.2592,2.2087,2015
3497,Grégory Bourillon,8,515,1,0.3165,0,0.02,3,2,1,0,D M S,Angers,1,0.3165,0.6587,0.6388,2015
3500,Charles Diers,15,472,1,0.893,0,0.4951,7,4,0,0,M S,Angers,1,0.893,0.8912,0.5665,2015
3501,Goran Karanoviç,12,291,1,1.0891,0,0.1285,6,4,0,0,F S,Angers,1,1.0891,0.9484,0.33,2015
3504,Kévin Théophile-Catherine,22,1980,1,0.2964,1,1.4209,7,14,2,0,D,Saint-Etienne,1,0.2964,4.6772,3.7968,2015
3507,Vincent Pajot,28,1743,1,1.6863,1,1.6154,25,14,6,0,M S,Saint-Etienne,1,1.6863,3.9645,2.9037,2015
3514,Benjamin Corgnet,16,532,1,0.879,1,1.1336,11,11,0,0,F M S,Saint-Etienne,1,0.879,3.0373,1.7733,2015
3521,Dennis Appiah,38,3420,1,0.7584,1,1.8197,10,27,2,0,D,Caen,1,0.7584,6.1242,4.2175,2015
3524,Alaeddine Yahia,26,2213,1,2.0932,0,0.0908,15,4,5,1,D,Caen,1,2.0932,2.5855,1.9244,2015
3525,Vincent Bessat,35,2772,1,2.0306,1,2.4829,37,34,2,0,D F M S,Caen,1,2.0306,7.1186,3.6603,2015
3529,Saidi Ntibazonkiza,14,598,1,1.9264,0,0.6998,19,10,0,0,M S,Caen,1,1.9264,2.0991,0.1718,2015
3533,Christian Kouakou,6,116,1,0.4432,0,0.0,4,0,1,0,S,Caen,1,0.4432,0.3181,0.0,2015
3538,Tongo Doumbia,25,1896,1,3.24,1,1.0977,33,12,5,1,M S,Toulouse,1,3.24,5.3398,2.9426,2015
3548,Florian Raspentino,11,510,1,0.8501,0,0.0106,8,1,2,0,F M S,SC Bastia,1,0.8501,0.435,0.0461,2015
3557,Lass Diarra,26,2096,1,0.2889,1,0.5309,10,19,4,0,M S,Marseille,1,0.2889,6.2603,6.0016,2015
3559,Abdel Barrada,24,1459,1,4.2776,6,6.5455,26,62,5,2,M S,Marseille,1,3.5176,9.7436,3.4772,2015
3566,Christophe Jallet,23,1771,1,1.9377,5,2.67,21,25,2,1,D S,Lyon,1,1.9377,9.6909,6.2766,2015
3567,Samuel Umtiti,30,2661,1,2.4046,0,0.0457,16,1,6,0,D,Lyon,1,2.4046,5.9646,5.8762,2015
3571,Rafidine Abdullah,12,577,1,0.1372,0,0.6073,5,6,6,1,M S,Lorient,1,0.1372,1.3675,1.1727,2015
3575,Moustapha Diallo,30,1919,1,1.8265,2,0.3945,18,8,12,0,M S,Guingamp,1,1.8265,5.2752,4.4927,2015
3580,Alexandre Mendy,18,360,1,1.6969,0,0.3298,10,7,0,0,F S,Nice,1,1.6969,2.0268,0.1474,2015
3598,Hervin Ongenda,5,349,1,0.8297,1,1.3554,5,7,0,0,F M S,Paris Saint Germain,1,0.8297,4.3479,2.9368,2015
3602,Stoppila Sunzu,12,916,1,0.8121,0,0.0,10,0,0,1,D S,Lille,1,0.8121,0.7305,0.6896,2015
3606,Joris Marveaux,9,434,1,0.9323,0,0.0,4,0,2,0,M S,Montpellier,1,0.9323,0.8454,0.7434,2015
3611,Thomas Ayasse,14,1028,1,0.726,0,0.1167,11,4,3,1,M S,Troyes,1,0.726,3.5456,2.955,2015
3621,Neal Maupay,15,511,1,0.9169,2,1.2979,13,8,3,0,F S,Saint-Etienne,1,0.9169,2.2804,0.5092,2015
3622,Emmanuel Imorou,15,1207,1,0.4496,1,1.1389,1,8,1,1,D,Caen,1,0.4496,2.8581,1.3805,2015
3627,Juan Quintero,12,818,1,0.907,2,1.3252,16,16,0,0,F M S,Rennes,1,0.907,4.1575,2.5811,2015
3645,Olivier Boscagli,11,770,1,0.4181,0,0.355,2,2,3,1,D S,Nice,1,0.4181,1.6448,0.8938,2015
3647,Antoine Rabillard,3,82,1,1.0893,0,0.0,3,0,1,0,F S,Marseille,1,1.0893,0.0,0.0,2015
3651,Jeff Louis,18,698,1,1.4971,0,0.8929,21,6,2,0,M S,Caen,1,1.4971,2.8641,0.6656,2015
3654,Dorian Lévêque,14,1202,1,0.3223,0,0.0272,8,1,2,0,D S,Guingamp,1,0.3223,1.6452,1.3455,2015
3664,Frédéric Bulot,16,1017,1,1.095,0,0.9116,21,15,1,0,F M S,Reims,1,1.095,4.28,3.2988,2015
3666,Anthony Weber,19,1596,1,0.0984,0,0.0553,3,2,5,0,D,Reims,1,0.0984,2.4117,2.3674,2015
3670,Nicolas Pallois,17,1469,1,0.7544,1,0.1613,9,3,3,1,D,Bordeaux,1,0.7544,2.2402,2.1986,2015
3673,Valentin Rongier,11,749,1,0.1958,1,0.2868,8,7,1,0,M S,Nantes,1,0.1958,1.7001,1.5017,2015
3683,Ivan Cavaleiro,12,514,1,1.7757,0,1.0514,14,8,1,0,F M S,Monaco,1,1.7757,4.3625,1.8886,2015
3711,Alexis Alegue,3,95,1,0.78,0,0.0501,3,1,0,0,M S,Nantes,1,0.78,0.8301,0.0,2015
3720,Milan Gajic,9,593,1,0.0805,0,0.4362,2,5,0,0,D M S,Bordeaux,1,0.0805,1.35,0.8333,2015
3731,Nicolas Maurice-Belay,18,1303,1,0.4072,2,1.4703,11,17,2,0,F M S,Bordeaux,1,0.4072,4.4374,3.2249,2015
3749,Jonathan Bamba,5,296,1,0.8301,0,0.1805,9,2,0,0,M S,Saint-Etienne,1,0.8301,1.2408,0.2302,2015
3781,Denis Bouanga,1,78,1,0.1899,0,0.0408,5,2,0,0,M,Lorient,1,0.1899,0.1906,0.0,2015
3789,Mickael Le Bihan,3,136,1,1.0404,1,0.7482,7,3,0,0,F S,Nice,1,1.0404,2.3771,1.2901,2015
553,Anthony Martial,3,204,0,0.0818,1,0.8064,1,4,0,0,F S,Monaco,0,0.0818,0.8234,0.4311,2015
728,Lamine Koné,18,1550,0,0.9714,0,0.0336,11,2,3,1,D S,Lorient,0,0.9714,2.9585,2.779,2015
739,Ola Toivonen,1,13,0,0.0344,0,0.0,1,0,0,0,S,Rennes,0,0.0344,0.0344,0.0,2015
967,Mathieu Debuchy,9,784,0,0.62,0,0.1803,6,3,1,0,D,Bordeaux,0,0.62,1.4641,1.0057,2015
980,Franck Tabanou,11,688,0,0.1366,0,0.7293,7,6,0,1,D M S,Saint-Etienne,0,0.1366,0.8893,0.5502,2015
1252,Stephan El Shaarawy,15,679,0,1.8753,0,1.6203,27,9,1,0,F M S,Monaco,0,1.8753,5.6395,3.0475,2015
